TimeUS,CAN,CAE,CAD,CAe
 76940878, 0, 0, 0, 0
 77040838, -1.181765, 1.492491, -0.02896686, 0.1998691
 77140798, -0.002696998, 0.003665018, -7.118237E-05, 0.0002593962
 77240758, -0.002829982, 0.00357501, -8.757901E-05, 0.0002593962
 77340718, -0.002821655, 0.003375584, -0.0001060157, 0.0002593962
 77440678, -0.002693473, 0.003566267, 4.728336E-06, 0.0002593962
 77540638, -0.002606399, 0.003543417, -0.0001081606, 0.0002593962
 77640598, -0.002719377, 0.003577108, 1.239281E-05, 0.0002593962
 77740558, -0.002818266, 0.003487151, 0.0001164924, 0.0002593962
 77840518, -0.002854392, 0.003447931, 1.039091E-06, 0.0002593962
 77940478, -0.002680397, 0.003477835, 8.951418E-06, 0.0002593962
 78040438, -0.002743914, 0.003413493, -4.107739E-05, 0.0002593962
 78140398, -0.002761463, 0.003520269, -4.011456E-05, 0.0002593962
 78240358, -0.00262575, 0.003475395, -5.781721E-05, 0.0002593962
 78340318, -0.002766325, 0.003482909, 6.092494E-05, 0.0002593962
 78440278, -0.00275386, 0.003411321, -0.0001128889, 0.0002593962
 78540238, -0.00270499, 0.00357425, -0.0001255296, 0.0002593962
 78640198, -0.002624619, 0.003511481, 0.0001696385, 0.0002593962
 78740158, -0.00280618, 0.003489945, 2.102964E-05, 0.0002593962
 78840951, -0.002816801, 0.003467036, -0.0001140095, 0.0002615578
 78940911, -0.002709215, 0.003641762, 5.241204E-05, 0.0002593962
 79040871, -0.002722379, 0.003509553, -0.0001166449, 0.0002593962
 79140831, -0.002665948, 0.003645339, 5.620615E-05, 0.0002593962
 79240791, -0.002982533, 0.003565484, -3.783619E-05, 0.0002593962
 79340751, -0.002700787, 0.00348977, -9.244081E-05, 0.0002593962
 79440711, -0.002723974, 0.003467763, 1.306011E-05, 0.0002593962
 79540671, -0.002861011, 0.003495734, -4.061028E-06, 0.0002593962
 79640631, -0.002702652, 0.003555598, 1.80935E-05, 0.0002593962
 79740591, -0.002825875, 0.003494803, -3.05721E-05, 0.0002593962
 79840551, -0.002861717, 0.003609706, 1.419453E-05, 0.0002593962
 79940511, -0.002734044, 0.003333754, -6.883728E-05, 0.0002593962
 80040471, -0.002762231, 0.003586427, 0.000153871, 0.0002593962
 80140431, -0.002881546, 0.00346531, -5.122043E-05, 0.0002593962
 80240391, -0.002599222, 0.00355939, 5.319376E-06, 0.0002593962
 80340351, -0.002665498, 0.003491645, 0.0001230224, 0.0002593962
 80440311, -0.002679342, 0.003465757, -2.130609E-05, 0.0002593962
 80540271, -0.002735364, 0.003494595, -6.607273E-05, 0.0002593962
 80640231, -0.002759513, 0.003443565, 0.0001063779, 0.0002593962
 80740191, -0.002617034, 0.00345007, -0.0001617929, 0.0002593962
 80840151, -0.002678952, 0.003470319, 0.000100906, 0.0002593962
 80940944, -0.002668565, 0.003504719, -8.022237E-05, 0.0002615578
 81040904, -0.002870204, 0.003654136, -3.206878E-05, 0.0002593962
 81140864, -0.002718917, 0.00360981, -1.836042E-05, 0.0002593962
 81240824, -0.002715195, 0.003466514, -3.712122E-05, 0.0002593962
 81340784, -0.002731988, 0.003566193, 1.567214E-05, 0.0002593962
 81440744, -0.002666858, 0.003473277, -0.0001329558, 0.0002593962
 81540704, -0.002679748, 0.003451272, -2.151582E-05, 0.0002593962
 81640664, -0.002746947, 0.003511056, 2.123936E-05, 0.0002593962
 81740624, -0.002748787, 0.003513771, 1.297432E-05, 0.0002593962
 81840584, -0.002683816, 0.003392939, -9.036264E-05, 0.0002593962
 81940544, -0.002746591, 0.003380468, -9.919012E-05, 0.0002593962
 82040504, -0.002746446, 0.003405486, 3.299346E-05, 0.0002593962
 82140464, -0.002872253, 0.003450426, -1.478557E-05, 0.0002593962
 82240424, -0.002807204, 0.003422613, -5.817946E-05, 0.0002593962
 82340384, -0.002762741, 0.003314788, 2.529086E-05, 0.0002593962
 82440344, -0.002773574, 0.003485419, 1.673029E-05, 0.0002593962
 82540304, -0.002690746, 0.003615071, 4.95331E-05, 0.0002593962
 82640264, -0.00273302, 0.003552384, -0.0001220596, 0.0002593962
 82740224, -0.002568673, 0.003433452, -4.8637E-05, 0.0002593962
 82840184, -0.00304374, 0.003480348, -3.184951E-05, 0.0002593962
 82940977, -0.002789558, 0.003511359, 4.970469E-05, 0.0002593962
 83040937, -0.002805802, 0.003655184, 7.696966E-05, 0.0002615578
 83140897, -0.002806828, 0.003544913, 5.685438E-05, 0.0002593962
 83240857, -0.002722129, 0.003585035, 0.000143013, 0.0002593962
 83340817, -0.002858448, 0.003501758, -4.94759E-05, 0.0002593962
 83440777, -0.002797767, 0.003515162, 7.582492E-05, 0.0002593962
 83540737, -0.002567552, 0.003445095, 1.820791E-06, 0.0002593962
 83640697, -0.002726667, 0.003366661, 1.191618E-06, 0.0002593962
 83740657, -0.002683825, 0.003450678, 4.821755E-05, 0.0002593962
 83840617, -0.002710107, 0.003431375, 6.935206E-05, 0.0002593962
 83940577, -0.002890604, 0.003453574, 7.029581E-05, 0.0002593962
 84040537, -0.002757161, 0.003521186, -0.000109419, 0.0002593962
 84140497, -0.002826584, 0.003508976, 2.199247E-05, 0.0002593962
 84240457, -0.002734169, 0.003509801, 1.663496E-05, 0.0002593962
 84340417, -0.002848238, 0.003554818, 0.0001266831, 0.0002593962
 84440377, -0.002764843, 0.003568377, 8.493839E-06, 0.0002593962
 84540337, -0.002735845, 0.003491054, -0.0001049671, 0.0002593962
 84640297, -0.002784939, 0.003515409, -9.255521E-05, 0.0002593962
 84740257, -0.00278586, 0.003584645, -5.017181E-05, 0.0002593962
 84840217, -0.002859374, 0.003435577, -0.0001109538, 0.0002593962
 84940177, -0.002804843, 0.00354066, -7.206892E-06, 0.0002593962
 85040970, -0.002794598, 0.003488234, -6.294592E-05, 0.0002593962
 85140930, -0.002924571, 0.003477356, -0.000117692, 0.0002615578
 85240890, -0.002821828, 0.003463508, 5.658746E-05, 0.0002593962
 85340850, -0.002835406, 0.003443859, -7.594884E-05, 0.0002593962
 85440810, -0.002832512, 0.00350333, 2.410878E-05, 0.0002593962
 85540770, -0.002672917, 0.003495477, -8.596795E-05, 0.0002593962
 85640730, -0.002767752, 0.00350668, 3.354638E-05, 0.0002593962
 85740690, -0.00279438, 0.003513961, 1.362256E-05, 0.0002593962
 85840650, -0.002759919, 0.003349532, 0.0001754345, 0.0002593962
 85940610, -0.002695168, 0.003557701, 1.081034E-05, 0.0002593962
 86040570, -0.002783228, 0.003576298, 0.0001361111, 0.0002593962
 86140530, -0.002681304, 0.003438503, -0.0001046144, 0.0002593962
 86240490, -0.002829015, 0.003523971, -1.045762E-05, 0.0002593962
 86340450, -0.002794123, 0.003301614, -0.0001875032, 0.0002593962
 86440410, -0.002818256, 0.003444256, -6.666377E-05, 0.0002593962
 86540370, -0.002756356, 0.003567332, -4.589152E-05, 0.0002593962
 86640330, -0.002865656, 0.003378518, -1.248814E-05, 0.0002593962
 86740290, -0.002801917, 0.003462682, -7.793169E-05, 0.0002593962
 86840250, -0.002800676, 0.003390355, -0.000116378, 0.0002593962
 86940210, -0.002687704, 0.003481051, -5.508126E-05, 0.0002593962
 87040170, -0.002665163, 0.003453461, -0.0001358919, 0.0002593962
 87140963, -0.002794545, 0.003504007, -6.714757E-06, 0.0002615578
 87240923, -0.002759957, 0.003542509, 5.189726E-05, 0.0002593962
 87340883, -0.002782338, 0.003526478, -0.0001588091, 0.0002593962
 87440843, -0.002671331, 0.003505935, 9.635885E-05, 0.0002593962
 87540803, -0.002732147, 0.003714657, -1.674936E-05, 0.0002593962
 87640763, -0.002701353, 0.003414038, -1.306007E-06, 0.0002593962
 87740723, -0.002680231, 0.003375112, -3.91708E-05, 0.0002593962
 87840683, -0.002652483, 0.003661352, -9.294605E-05, 0.0002593962
 87940643, -0.002711809, 0.003337653, 0.000131011, 0.0002593962
 88040603, -0.002791073, 0.003279345, -2.774081E-06, 0.0002593962
 88140563, -0.00277173, 0.003408003, 0.0001096859, 0.0002593962
 88240523, -0.00273319, 0.003504147, -8.258376E-05, 0.0002593962
 88340483, -0.00285629, 0.003449015, -4.098205E-05, 0.0002593962
 88440443, -0.002935184, 0.00357881, -8.71691E-05, 0.0002593962
 88540403, -0.002793528, 0.003520594, 4.732145E-05, 0.0002593962
 88640363, -0.002873364, 0.003526525, -0.0001303723, 0.0002593962
 88740323, -0.002797483, 0.003531483, 3.586287E-05, 0.0002593962
 88840283, -0.002890713, 0.003519165, -5.988585E-05, 0.0002593962
 88940243, -0.002805825, 0.003519445, 0.0001145286, 0.0002593962
 89040203, -0.002912735, 0.003560766, -2.798868E-05, 0.0002593962
 89140163, -0.002676401, 0.003539226, -0.0001180653, 0.0002593962
 89240956, -0.002764792, 0.003563757, -6.538755E-05, 0.0002615578
 89340916, -0.002801344, 0.003597031, 6.514803E-05, 0.0002593962
 89440876, -0.002825143, 0.003546502, -0.0001053675, 0.0002593962
 89540836, -0.002838338, 0.003534803, 0.0001259776, 0.0002593962
 89640796, -0.002616251, 0.003531162, -4.315556E-05, 0.0002593962
 89740756, -0.002888693, 0.003432396, -6.244068E-05, 0.0002593962
 89840716, -0.002663875, 0.003507321, -6.419474E-05, 0.0002593962
 89940676, -0.002688545, 0.003496019, -0.0001130033, 0.0002593962
 90040636, -0.00268981, 0.003482967, -1.053389E-05, 0.0002593962
 90140596, -0.002701217, 0.003465365, 5.942828E-05, 0.0002593962
 90240556, -0.002812679, 0.003454583, -0.0001282274, 0.0002593962
 90340516, -0.002786865, 0.003407228, 5.73501E-05, 0.0002593962
 90440476, -0.002678789, 0.00355842, -3.52337E-05, 0.0002593962
 90540436, -0.002689112, 0.003561541, -1.665403E-05, 0.0002593962
 90640396, -0.002746787, 0.003482886, 6.415665E-06, 0.0002593962
 90740356, -0.002675924, 0.003479513, 1.048622E-05, 0.0002593962
 90840316, -0.002690414, 0.003429929, -6.196403E-05, 0.0002593962
 90940276, -0.002605743, 0.003586761, 6.791258E-05, 0.0002593962
 91040236, -0.002713639, 0.003470078, 6.673054E-07, 0.0002593962
 91140196, -0.002758921, 0.003488956, 7.551986E-05, 0.0002593962
 91240156, -0.002653701, 0.003580174, -6.301266E-06, 0.0002593962
