Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.48760330578512395,0.5537190082644629,0.29201101928374656
2,0.20165745856353592,0.44751381215469616,0.15469613259668508
3,0.08033240997229917,0.3545706371191136,0.09141274238227147
4,0.044444444444444446,0.2861111111111111,0.06388888888888888
5,0.022284122562674095,0.23119777158774374,0.04456824512534819
6,0.01675977653631285,0.1871508379888268,0.036312849162011177
7,0.008403361344537815,0.15966386554621848,0.03081232492997199
8,0.008426966292134831,0.1348314606741573,0.025280898876404494
9,0.005633802816901409,0.11830985915492957,0.01971830985915493
10,0.002824858757062147,0.10734463276836158,0.014124293785310734
11,0.0028328611898017,0.09631728045325778,0.0113314447592068
12,0.002840909090909091,0.08806818181818182,0.008522727272727272
13,0.0,0.07977207977207977,0.005698005698005698
14,0.0,0.07142857142857142,0.002857142857142857
15,0.0,0.06303724928366762,0.0
16,0.0,0.05459770114942529,0.0
17,0.0,0.04610951008645533,0.0
18,0.0,0.03757225433526012,0.0
19,0.0,0.028985507246376812,0.0
20,0.0,0.020348837209302327,0.0
21,0.0,0.014577259475218658,0.0
22,0.0,0.008771929824561403,0.0
23,0.0,0.005865102639296188,0.0
24,0.0,0.0029411764705882353,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
