Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.19834710743801653,0.5647382920110193,0.29201101928374656
2,0.04419889502762431,0.4723756906077348,0.15469613259668508
3,0.0221606648199446,0.39058171745152354,0.09141274238227147
4,0.019444444444444445,0.3277777777777778,0.06388888888888888
5,0.013927576601671309,0.2757660167130919,0.04456824512534819
6,0.0111731843575419,0.23184357541899442,0.036312849162011177
7,0.008403361344537815,0.20168067226890757,0.03081232492997199
8,0.0056179775280898875,0.1797752808988764,0.025280898876404494
9,0.0028169014084507044,0.16056338028169015,0.01971830985915493
10,0.002824858757062147,0.1440677966101695,0.014124293785310734
11,0.0028328611898017,0.1274787535410765,0.0113314447592068
12,0.0,0.11363636363636363,0.008522727272727272
13,0.0,0.09971509971509972,0.005698005698005698
14,0.0,0.08571428571428572,0.002857142857142857
15,0.0,0.07449856733524356,0.0
16,0.0,0.06609195402298851,0.0
17,0.0,0.05763688760806916,0.0
18,0.0,0.049132947976878616,0.0
19,0.0,0.04057971014492753,0.0
20,0.0,0.03197674418604651,0.0
21,0.0,0.026239067055393587,0.0
22,0.0,0.02046783625730994,0.0
23,0.0,0.01466275659824047,0.0
24,0.0,0.008823529411764706,0.0
25,0.0,0.0058997050147492625,0.0
26,0.0,0.0029585798816568047,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
